Dokumen,Topik 1,Topik 2,Topik 3,Kategori
pandeglang polsek bojong polres pandeglang buka suara terkait perkembangan pencurian mesin traktor milik warga kampung cibadak desa cijakan kecamatan bojong kabupaten pandeglang banten maret lalukanit reskrim polsek bojong bripka rifky membenarkan menerima laporan kehilangan mesin traktor milik warga kampung cibadak maret lalunamun melaporkan kejadian pencurian orang milik ani kelompok tani poktan berkah desa cijakan mesin traktor masuk laporanyang masuk laporan cuman mesin traktor milik ani kelompok tani berkah desa cijakan laporan rifky bantennewscoid sambungan teleponnya kamis menurutnya laporan diterima menggabungkan laporan laporan alasan kejadiannya samajadi satukan laporannya tkp kejadian penyelidikan mencari informasi jualjual mesin traktor mohon terangnyabaca jugawarga bojong perkembangan pencurian mesin traktor polisisedangkan informasi korban berjanji informasi terkait perkembangan laporan kedepannya sphp surat pemberitahuan perkembangan hasil penyelidikan nya jelasnyadiberitakan warga bojong uum umayah penanganan pencurian traktor milik warga desa cijakan pasalnya laporan kepolisian informasi terkait kelanjutan itumeski pesimis terungkap korban perkembangan kasusnyamedred,0.04984238874711896,0.8937803012946052,0.05637730995827606,Kriminal
cilegon pemerintah kabupaten pemkab serang resmi melaporkan oknum diduga ahli waris pengurukan gerbang sdn anyar polres cilegon rabu kasie humas polres cilegon iptu sigit dermawan pemkab serang laporan peristiwa pengurukan gerbang sdn anyar selasa tersebutpihak pemkab serang melaporkan peristiwa polres cilegon sigit dikonfirmasisaat sigit kepolisian memintai keterangan pelapor peristiwa terganggunya sarana pendidikan tersebutsigit membantah ahli waris ditahan kepolisian berdasarkan video beredar media sosialbelum penahanan laporannya masuk polres cilegon ucapnyamanred,0.053438420202984324,0.8882091560402486,0.05835242375676712,Kriminal
tangerang proyek pembangunan rumah sakit daerah rsud tigaraksa kabupaten tangerang dikeluhkan warga warga menduga proses pembangunan rsud daerah resapan air berkurang drastis menyebabkan banjir pemukiman sekitarrudi warga perum cisoka indah kecamatan cisoka kabupaten tangerang menduga banyaknya resapan air hilang menjadikan curah hujan tertampung daerah hulu mengalir daerah rendah aliran anak sungai cidurian salah satunya perumahan wargakalau hujan jam aman hujan jam banjir pemukiman rudi bantennewscoid selasa berharap pemerintah daerah peka kondisi lingkungan pembangunan ramah lingkungan mestinya kajian dampaknya merugikan warga ujarnyabaca jugawarga tangerang terendam banjir perabot rumah ijazah terendamsebelumnya bpbd kabupaten tangerang melaporkan hujan deras mengguyur wilayah kabupaten tangerang wib bpbd kabupaten tangerang mendata wilayah dilanda banjirtercatat laporan titik banjir kecamatan tigaraksa perum sudirman perum puri permai duta harmoni tigaraksa kampung pinang kelurahan tigaraksa perum taman cisoka indahakibat banjir warga mengalami kerugian perabor rumah tangga mebler terendam air suratsurat berharga terendammgsyhred,0.04474309789962134,0.906695576910014,0.04856132519036476,Kriminal
jakarta koalisi indonesia maju kekinian menyusun tim pemenangan mencari sosok calon ketua tim pemenanganhal prabowo pertemuan ketua parpol koalisi indonesia maju kantor dpp partai golkar jakartatentang tim pemenangan susun ketua timnya bicarakan akanapproachberapa tokoh prabowo kamis prabowo berencana sowan tokoh tersebur sowan mencari sosok ketua tim pemenangan koalisi indonesia majuprabowo kunjungan tokoh kesediaan merekakami sowan tokoh kesediaannya prabowoprabowo tim pemenangan disusun menyampaikanjadi proses berjalan red,0.051797939223932575,0.325579307984369,0.6226227527916984,Politik
kab serang rambu lintas tol tangerang merak serang panimbang tepatnya kabupaten serang banten hilang hilangnya atribut jalan lantaran dicuri sekelompok orangpapan rambu dicuri komplotan rambu peringatan pengguna jalan berhatihati pekerjaan jalan tol tanda larangan mendahului sebelah kirikepala divisi operasi pemeliharaan pt astra infra toll road samsul imbas pencurian ramburambu menyebabkan kerugian pengelola jalan tol berpotensi menyebabkan kecelakaan pengguna jalankalau ramburambu kaitannya dihilangkan potensi kecelakaan pengguna jalan konferensi pers terkait penangkapan pencuri rambu tol mapolres serang selasa baca jugakomplotan pencuri rambu lintas jalan tol tangerang merak serpan dibekuk polisisamsul pengguna jalan mengalami kebingungan lantaran petunjuk arah peringatan jalan tol adapertama pengguna jalan kehilangan arah kecepatannya dilarang parkir petunjukpetunjuk pembuat jalan kehilangan arah kebingungan tambahnyasebelumnya diwartakan enam pencuri rambu lintas jalan tol tangerang merak serang panimbang tepatnya wilayah kabupaten serang banten ditangkap polisi berinisial msb ay h d as ar tersangka berasal berdomisili wilayah tangerang nekat perbuatannya kali hasil barang curian rambu lintas dijualnya lapak barangbarang bekas harga rp jutasetelah penggeledahan ditemukan barang bukti mobil truk orang tersangka diamankan kapolres serang akbp wiwin setiawankini keenam pelaku meringkuk jeruji besi dikenakan pasal kuhpidana ancaman penjara maksimal penjaranindrared,0.035939498890559966,0.35397627062801884,0.6100842304814212,Kriminal
tangerang siswa mengikuti kegiatan gala siswa indonesia gsi jenjang sekolah menengah smp tingkat kabupaten tangerang ajang digelar stadion mini kecamatan cikupa kabupaten tangerangsekretaris dinas pendidikan disdik kabupaten tangerang fahrudin kegiatan menjaring talenta muda sepak bola berlaga mewakili kabupaten tangerang kancah nasionalmelalui kegiatan berupaya pembinaan kesiswaan salah satunya kompetisi gugus berhasil seleksi mengikuti ajang keterangannya minggu fahrudin berharap kegiatan lahirnya atletatlet berbakat berprestasi mengharumkan nama kabupaten tangerangsementara ketua koni kabupaten tangerang eka wibayu pembinaan atlet berpotensi cabang olahraga salah satunya sepak bolakegiatan kolaborasikan koni kabupaten tangerang perangkat daerah terkait mengupayakan membina atletatlet bertalenta katanyaeka mengapresiasi kegiatan digelar dinas pendidikan kabupaten tangerang berharap kegiatan berlanjut kedepannyarilred,0.04147817537682356,0.06733451784579429,0.8911873067773822,Olahraga
pati beritajatengnet pt pertamina patra niaga pertamina regional jawa jbt mengapresiasi langkah badan reserse kriminal mabes polri berhasil menangkap oknum diduga penyalahgunaan penimbunan solar bersubsidi juwana pati mei laludalam keterangan persnya konferensi pers kabareskrim polri pati executive general manager jawa pertamina patra niaga dwi puja ariestya penyalahgunaan penimbunan bbm bersubsidi tindak pidana merugikan masyarakat negaraketentuan sasaran pengguna bbm bersubsidi diatur peraturan presiden no penyediaan pendistribusian harga jual eceran bahan bakar minyakselain bph migas mengatur pengendalian bbm bersubsidi sk bph migas no pjbtbph migaskom pengendalian penyaluran jenis bahan bakar badan usaha pelaksana penugasan konsumen pengguna transportasi kendaraan bermotor angkutan orang barangadanya praktik penyalahgunaan menimbulkan kerugian masyarakat pengguna solar bersubsidi angkutan nelayan haknya dirampas oknum bertanggung subsidi negara sasaran jelasnyalangkah kepolisian berwenang menindak oknum pelaku penyalahgunaan pertamina patra niaga operator ditugaskan negara mendistribusikan bbm bersubsidi mendukung sepenuhnya upaya kepolisian mengawal mengawasi jalannya pendistribusian bbm bersubsidi inilebih ari memaparkan bisnis pertamina mengalami kerugian akibat praktik bbm ilegal penjualan bbm industri sektor perikanan mengalami penurunan praktik solar papar ariari pertamina kerugian praktek penerimaan negara pajak pertambahan nilai ppn berkurang oknum penjual bbm ilegal menyetor ppn selayaknya bbm industri dijual lembaga penyalur resmiuntuk pertamina senantiasa mengimbau masyarakat bersamasama mengawal mengawasi penyaluran distribusi bbm bersubsidi menemukan indikasi kecurangan melaporkan aparat kepolisian pertamina call center akel,0.040693383055563435,0.2258942231481291,0.7334123937963075,Kriminal
serang mantan asisten daerah asda ii kota cilegon tubagus dikrie maulawardhana terdakwa korupsi proyek pembangunan pasar grogol kota cilegon dibebaskan dakwaannya majelis hakim putusan senin dikrie terdakwa pejabat pembuat komitmen ppk disperindag kota cilegon bagus ardanto septer edward sihol kontraktor cv edo putra pratama dibebaskan eksepsi ketiganya diterima majelis hakim dakwaan jpu cilegon dianggap kaburmenerima eksepsi terdakwa tubagus dikrie maulawardhana mengeluarkan tahanan terdakwa tubagus dikrie maulawardhana selepas putusan dibacakan ketua majelis hakim dedy ady saputra membacakan bergiliranhakim berpendapat dakwaan jpu cermat atauobscuur libelsehingga dakwaan dijadikan dasar pemeriksaan persidangan majelis hakim berpendaat dakwaan jpu cermat lengkap dinyatakan batal hukum dedyatas putusan ketiga terdakwa memutuskan menerima jpu kejari cilegon pikirpikir pikirpikir mulia jpu achmad afriansyahsebelumnya korupsi pembangunan pasar grogol kota cilegon menyeret terdakwa mantan asisten daerah asda ii kota cilegon tubagus dikrie maulawardhana duduk kursi pesakitan pejabat pembuat komitmen ppk disperindag kota cilegon bagus ardanto septer edward sihol kontraktor cv edo putra pratamajaksa penuntut jpu kejari cilegon ketiganya didakwa korupsi proyek pembangunan pasar grogol senilai rp miliar bangunan pasar dinilai memenuhi standar fasilitas lokasi samping proses tender dimenangkan cv edo pratama dinilai sesuai proseduratas kegagalan bangunan didasari tindakan penyalahgunaan kewenangan terdakwa pa pengguna anggaran bersamasama saksi bagus ardanto ppk saksi septer edward sihol menyebabkan kerugian keuangan negara rp jutajpu menyebut cv edo putra pratama pemenang tender memenuhi kualifikasi proses tender bersifat pemeriksaaan administrasi dokumen keabsahan realita dibuktikan kebenarannya memilih penyedia jasa konstruksi proyek diselesaikan sesuai rencana jpudrared,0.04186812559336001,0.9145858329816536,0.04354604142498633,Kriminal
serang delapan warga negara asing wna iran divonis hukuman mati menyelundupkan narkoba jenis sabu seberat kilogram perairan indonesia mengajukan bandingya mengajukan banding keberatan vonis pengadilan menghormati herbert marbun kuasa hukum terpidana dihubungi bantennews via teleponia kedutaan iran mendorong mengajukan banding salah pertimbangannya terdakwa mengklaim ditangkap perairan indonesiapihak kedubes keberatan putusan mati mendorong klien titik koordinat perairan indonesia perairan internasional persidangan gps kapal bea cukai yg dihadirkan kapal klien herbetsebelumnya kedepalan wna iran abdul rahman zardkuhi ayub wafa salak abdol aziz barri usman damani shahab syahraky wali mohmmad paro wahid baluch kari amir naderi divonis hukuman mati hakimmereka dinyatakan terbukti bersalah berupaya menyelundupkan sabu seberat kilogram kedelapannya dinilai terbukti sah melanggar pasal ayat junto pasal ayat uu ri no narkotika sesuai dakwaan primermenjatuhkan pidana terdakwa amir naderi pidana mati ketua majelis hakim uli purnama membacakan vonis pengadilan negeri serang bergiliran jumat laludrared,0.8139388866723747,0.13808194019759276,0.04797917313003263,Kriminal
serang anak jalanan diamankan polresta serang mangkal terminal pakupatan terminal pandeananak jalanan diamanakan polisi operasi pekat pembinaan polresta kota serangkabagops polresta serang lishandaya membenarkan lis anak jalanan diamankan keluhan warga sekitarpara anak jalanan pembinaan imbauan kenakalan kriminaliya diamankan pembinaan minum minuman beralkohol kriminal lishandayasetelah pembinaan anak jalanan dilepaskandrared,0.05281701338608302,0.08396362895766252,0.8632193576562545,Kriminal
pandeglang pria berinisial hpd warga desa curug langlang kecamatan munjul kabupaten pandeglang berurusan polisi lantaran diduga menipu warga kampung mekarmulya desa kubangkampil kecamatan sukaresmi pandeglang mengalami kerugian puluhan jutaberdasarkan informasi dihimpun korban bernama kartawi bertemu pelaku juli pertemuan pelaku mengaku mengobati penyakit berbicara korban rumah korban harta karun gaib emas peninggalan leluhur korbandalam pembicaraan pelaku mengaku menarik harta syarat dipenuhi ritual syaratsyarat menyediakan ekor kambing minyak poni basalwa syarat mencapai nominal rp jutakemudian persyaratan terpenuhi pelaku langsung mengajak korban ritual penarikan harta karun gaib rumah korban berhasil mengambil benda kuning emas batangan batang gambar soekarno batang berlogo london koin perak koin warna kuning bergambar soekarno buah kalung gelang buah batu berliansetelah bendabenda didapatkan benda dibungkus kain putih dibuka korban keluarganya syarat dilanggar benda emas didapatkan berubah emasalawnya anak korban penasaran membuka benda tanggal oktober menemukan batangan terbuat kuningan sari emas sungguhan tertipu korban melaporkan kejadian polsek patia kapolsek patia polres pandeglang akp dodin awaludin selasa kapolsek berdasarkan laporan langsung penangkapan pelaku oktober kemarin rumahnya perlawananpelaku dijerat pasal kuh pidana penipuan ancaman hukuman penjara kurungan penjara tutupnya medred,0.04968693810740417,0.3334074450834118,0.6169056168091841,Kriminal
jakarta ketua komisi pemberantasan korupsi kpk firli bahuri mengundurkan jabatannya diduga terjerat pemerasan eks menteri pertanian syahrul yasin limpo sylmenurutnya situasi hadapi serangan terlibat praktik korupsipada prinsipnya negara membutuhkan pengabdian terbaik anak bangsa penegak hukum mundur hadapan kebatilan menghadapi serangan koruptor firli konferensi pers gedung merah putih kpk senin mengklaim diirinya terlibat pemerasan kesempatan pemerasan suap menyuap gratifikasi firlifirli bahuri disorot kontroversi diduga terlibat pemerasan syl diproses ranah pelanggaran etik dewan pengawas dewas kpk ranah pidana polda metro jayaempat pimpinan kpk firli diperiksa dewas terkait pertemuan syl firli dijadwalkan diperiksa dewas kpk wib inisejauh firli diperiksa saksi terkait dugaan pemerasan polda metro jaya kali tingkat penyidikan kpk penyidik kepolisian mengadakan rapat koordinasi menangani perkara inipolisi pasal huruf e pasal huruf b danatau pasal uu tipikor jo pasal ayat kuhp mengusut dugaan pemerasan orang saksi diperiksa proses penyidikan syl kapolrestabes semarang kombes irwan anwar mantan wakil ketua kpk pegawai kpk red,0.05680924951128404,0.1011418440925072,0.8420489063962088,Kriminal
serang pimpinan majelis dzikir bumi alit padjadjaran abah elang mangkubumi ketua tim pemenangan daerah tpd ganjar pranowo mahfud md wilayah provinsi bantenbudayan tokoh ulama banten dikukuhkan langsung ketua tpd provinsi banten ketua tim pemenangan nasional tpn ganjarmahfud arsjad rasjid sekretaris jenderal pdi perjuangan hasto kristiyanto sekretaris tpn hotel sari pasifik jakarta sabtu abah disahkan dikukuhkan wib siang ketua tpd ganjarmahfud provinsi banten abah elang dikonfirmasisedangkan komposisi sekretaris tpd ganjarmahfud banten dijabat sekretaris dpd pdi perjuangan banten asep rahmatullah bendaharanya dijabat marinus gea bendahara pdi perjuangan provinsi bantenadapun jabatan wakil ketua tpd ganjarmahfud diisi pimpinan partai politik pengusung pendukung banten pdi perjuangan partai persatuan pembangunan ppp partai hanura peridokomposisi dibentuk struktur melibatkan partai pengusung pendukung katanyapasca ketua tpd banten elang mangkubumi konsolidasi pembentukan tim tpd ganjarmahfud tingkat kabupaten kota provinsi banten pelaksanaan pemilihan presiden pilpres dekatkami singkat pemilu dilaksanakan katanyamenurutnya garda terdepan memenangkan ganjarmahfud banten nutrisi energi positif baginya memenangkan mantan gubernur jawa perhelatan pilpres mengaku gentar bersaing mantan wali kota tangerang selatan airin rachmi diany tkd prabowogibran bantenmandat kepercayaan berbuat masif mengunjungi akar rumput mengabarkan masyarakat peresiden republik indonesia wakil presiden ganjarmahfud katanyakedepan fokus mensosialisasikan programprogram ganjarmahfud masyarakat pria menjabat kordinator relawan ganjar gus optimis suara capres cawapres jagoannya unggul provinsi bantendengan sistem berlakukan mengurangi nilai keamanan kedamaian ketentraman pilpres katanyared,0.04844347025450339,0.8518766685903788,0.09967986115511776,Politik
serang asyik ngopi teras rumah berharap konsumen su pengedar pil koplo ditangkap personel satuan reserse narkoba satresnarkoba polres serangdari tersangka pengedar obat keras diamankan barang bukti butir pil tramadol butir hexymer kantong plastik hitam uang hasil penjualan rp ributersangka warga desa bendung kecamatan tanara kabupaten serang ditangkap teras rumahnya kapolres serang akbp wiwin setiawan kamis kapolres penangkapan pengedar pil koplo tindaklanjut informasi masyarakat curiga tersangka mengedarkan narkobadari informasi akbp wiwin tim satresnarkoba dipimpin iptu rian jaya surana bergerak lokasi dicurigai tinggal tersangka tersangka berhasil diamankan rumahnyasaat penangkapan tersangka teras rumah petugas menggeledah berhasil menemukan bungkusan plastik hitam berisi butir pil jenis tramadol hexymer disembunyikan lemari pakaian terang kapolres didampingi kasatresnarkoba akp michael k tandayudalam pemeriksaan tersangka su mengakui bungkusan plastik hitam berisi ribuan obat keras diamankan miliknya barang haram diakui bo warga pasar kemis tangerangngakunya beli bo warga tangerang tersangka tinggalnya transaksi jalanan michaeltersangka mengakui kali membeli obat keras kali belanja seharga rp juta pria pengangguran terpaksa menjual pil koplo keuntungannya kebutuhan ekonomitersangka mengaku kali belanja obat bo terpaksa menjual pil koplo keuntungannya kebutuhan ekonomi kasatresnarkobaakibat perbuatannya tersangka su dijerat pasal undangundang ri nomor kesehatan ancaman hukuman penjara denda rp miliarred,0.04256562067389136,0.9101662349348829,0.04726814439122567,Kriminal
serang saksi sukmaja mantan bendahara gaji pengeluaran dihadirkan lanjutan persidangan penilapan dana bantuan siswa miskin bsm mantan kepala sekolah sma pandeglangdirinya saksi sastra kerap menerima uang rp juta terdakwa dicecar hakim terungkap sidang pengadilan negeri serang rabu keterangannya sukmaja diperintah terdakwa engkos aip uang rp juta sastra menjabat forum komunikasi kasubag keuangan tata usaha bendahara fkktub kabupaten pandeglanguang fee sastra informasi terdakwa terkait bsm kementerian pendidikansukmaja mengaku uang cash sastra pasar labuan salah apotikmenerima transfer aip dikasihkan saksi sastra cash memberikannya perintah aip sukmajaketerangan saksi sukma bertentangan bukti dimiliki jpu jpu menunjukan bukti rekening koran sukmaja penarikan uang rp juta kesaksiannyadi rekening koran ditarik juta mulia penarikan sisanya dicicil jpu titoketerangan sukmaja berbelit belit berbeda bap penyidikan majelis ketua hakim dipimpin dedy ady saputra sukmaja keterangan palsu pengadilanmau tetapkan keterangan palsu dedysempat diam sukma keterangannya persidangansaya keterangan mulia sukmaketerangan sukmaja berbeda disamakan keterangan saksi sastrasatra membantah uang terdakwa engkos aip mengaku kenal sukmaja forum samasatra berdalih berkunjung sma pandeglang undangan rapat pejabat tata usaha sekolah sepandeglang sukmaja mengenal engkos aipsaya fee saudara aip kenal pa aip kenal sastraketerangan sastra dibantah terdakwa engkos sastra menemuinya fee imbalan informasi terkait program bsmdia sastra informasi terkait bsm fee presentasenya kali bertemu engkoskarena keterangan saksi berubah ubah sesuai bap hakim memutuskan memanggil saksi verbalisan penyidik pemeriksaan perkara masuk persidanganhal pemeriksaan bap saksi tekananminggu hadirkan saksi verbalisan keterangan ketua hakim dedy ady saputra jpu mgaudindrared,0.18903315787201447,0.7604320620866807,0.05053478004130492,Kriminal
kab tangerang penjabat pj bupati tangerang andi ony prihartono berharap target partisipasi masyarakat pemilu kabupaten tangerang minimal persenkami berharap target minimal partisipasi pemilih kabupaten tangerang pemilih tercapai minimal persen jutaan pemilih berpartisipasi pelaksanaan pemilu pj bupati tangerang acara kirab pemilu alunalun tigaraksa puspemkab tangerang minggu mengapresiasi mendukung penuh upaya komisi pemilihan kpu menyosialisasikan pemilu serentak dilaksanakan rabu februari berharap peran aktif masyarakat menyukseskan pesta rakyat tahunan tersebutkami mengharapkan peran aktif masyarakat mendukung pelaksanaan pemilu kabupaten tangerang berjalan lancar pintanyakemudian menghimbau asn penyelenggara pemerintahan bersikap netral mendukung pelaksanaan pemilu tertib aman damaisementara deputi bidang dukungan teknis kpu ri eberta kawima kirab pemilu agenda nasional dilaksanakan serentak wilayah republik indonesia rangka sosialisasi pelaksanaan pemilu menyelenggarakan kirab pemilu tujuannya memperkenalkan menginformasikan masyarakat luas pelaksanaan pemilu hak pilihnya ebertaia kirab pemilu terbagi tim kesemuanya bertemu berkumpul gelora karno jakarta deklarasi november semoga upaya usaha lakukan mendongkrak partisipasi pemilih pemilu pemilu pemilu terbesar dunia serentak bersamaan bebernyarilred,0.891768890546616,0.06060471944659725,0.04762639000678679,Politik
cilegon wakil presiden maruf amin kepala daerah bersikap netral menghadapi pemilihan presiden pilpres berbanding terbalik walikota cilegon helldy agustianpria menjabat ketua dewan pimpinan cabang dpc partai gerindra kota cilegon terpampang baliho prabowogibrantak tanggungtanggung pemasangannya jalan protokol kota cilegonpantauan bantennewscoid selasa pemasangan baliho prabowogibran helldy mengatasnamakan ketua dpc partai gerindra kota cilegon baliho terpasang perempatan seneja kecamatan jombangketua bawaslu kota cilegon alam arcy ashari angkat bicara terkait maraknya baliho terpasang jalan protokol kota cilegondia bawaslu mendata baleho terpasangdan setelahnya kaji baleho terpasang mengandung unsur kampanye ditindaklanjuti ucapnyasementara walikota cilegon helldy agustian konfirmasi wartawanmanred,0.049606489743223056,0.2540721401038445,0.6963213701529324,Politik
semarang beritajatengnet mental pedansa kota semarang perhatian tampil babak kualifikasi porprov jateng xvi ballroom sahid mandarin kota pekalongan jumatmingguibu kota jateng meraih emas perak sembilan perunggu hasil menempatkan semarang peringkat ketiga klasemen medali perolehan meleset target emas pengkot ikatan olahraga dansa indonesia iodi semarang mengevaluasi totalemas diraih pasangan frans satya wijayajean karen wijaya nomor one dance cha cha one dance rumbaketua pengkot iodi semarang sigid widiyanto cederanya pedansa andalan nadia lutvina wijaya mempengaruhi perolehan emas nadia lolos porprov masuk heat ketigakami mengevaluasi total hasil babak kualifikasi sisi mental terpengaruh nadia cedera menambah jam terbang atlet mengikuti kejuaraan dansa menerjunkan pedansa muda minim pengalaman sigid semarang senin memenuhi harapan emas sigid mengapresiasi perjuangan pedansa muda menilai pedansa kota semarang kalah pengalaman daerah kota magelang juara emas sigid optimistis porprov jateng xvi pedansa kota semarang tampil maksimalkami fokus pedansa babak kualifikasi persaingan ketat merata pedansa andal daerahdaerah waspadai perhatikan lengah menganggap remah regenerasi dipacu melahirkan pedansa muda andal pria sekretaris kecamatan semarang timur itutotal kota semarang meloloskan pendansa ajang multicabang tahunan jateng kelolosan porprov berdasarkan by name namanama lolos diganti kecuali halhal mendesakkami berharap atlet menjaga kondisi iodi kota semarang berusaha pemusatan latihan babak kualifikasi latihan mandiri klub masingmasing akel,0.04084568603880489,0.04777635503953883,0.9113779589216563,Olahraga
serang kecelakaan lintas tunggal jalan raya serang cilegon tepatnya wulandira kecamatan kramatwatu kabupaten serang senin pengendara motor plat a sw berjenis kelamin perempuan berseragam korpri mengalami luka seriuskorban honda beat merah plat nomor polisi putih kartu identitas korban mengenakan seragam korpri tertulis nama erna sari wati korban beralamat jalan lada kavling blok g nomor rt ciwaduk kota cilegonkorban dibawa puskesmas kramatwatu pertolongan dirujuk rumah sakit dr dradjat prawiranegara rsdp serangmenurut kanitlantas polsek kramatwatu iptu agus kejadian diduga kecelakaan tunggal saksi mata kejadian diduga korban jatuh mengendarai motornyakronologinya saksi mata kondisi korban kronologi agusdrared,0.03987828215165878,0.09162081234562919,0.8685009055027121,Kriminal
jakarta ketua pssi erick thohir melaporkan persiapan penyelenggaraan piala dunia u presiden istana kepresidenan jakarta rabu presiden pertemuan harapan presiden hadir pembukaan november dihadiri presiden fifaerick presiden alasan fifa memilih kota penyelenggaraan piala dunia jakarta solo bandung surabaya menurutnya sesuai kesepakatan fifa halhal terjagadan presiden fifa jadwal mendadak tanggal november jakarta mengunjungi fasilitas training center dibantu fifa pendanaan rp miliar besok tanggal september peletakan batu erick menjabat menteri bumn itutentu targettarget fifa target penonton jelasnyaadapun kesempatan erick presiden mengarahkan pembangunan sepak bola dilanjutkanpresiden kali tim nasional konsisten keberlanjutan konsistensi tersebutpresiden pembenahan sepak bola kapolri kerja satgas sepak bola hasil negatif pemainan lapangan jelasnyaoleh erick mengaku izin presiden melibatkan tokoh publik satgas mafia bolatentu izin presiden dorongan beliau beliau membuka percepatan mengambil tokohtokoh publikpresiden mengarahkan mengharapkan satgas mafia bola keterwakilan pubik transparanjelasnya red,0.04377986688715892,0.1208089734996688,0.8354111596131722,Olahraga
semarang petugas lapas kelas i semarang jawa menggagalkan upaya penyelundupan enam telepon seluler dibawa pengunjung membesuk salah narapidanakepala lapas semarang tri saptono sambudji siaran pers semarang rabu penggagalan kecurigaan petugas jaga perempuan pengunjung membesuk napi berinisial brketiga perempuan anggota keluarga br katanyadari hasil pemeriksaan ketiganya menyembunyikan ponsel diselundupkan kakimenurut petugas mengamankan ketiga perempuan keteranganadapun napi br dijatuhi hukuman disiplin dilarang menerima kunjungan batas ditentukantri saptono penggagalan lepas kecermatan petugas menjalankan prosedur operasional standaria petugas lapas memperketat pemeriksaan badan barang bawaan pengunjungkepada pengunjung pelanggaran hukum segansegan memroses hukum katanyaant,0.05579928112234346,0.8871628570642055,0.05703786181345107,Kriminal
kab serang proyek fiktif menyeret mantan pegawai honorer pemerintah kabupaten pemkab serang berinisial n bergulir penyidik uppa satreskrim polresta serang menetapkan tersangkaiya gelarkan penetapan tersangka kanit ppa satreskrim polresta serang kota febby mufti ali bantennewscoid kamis n dilaporkan wanita berinisial mp polresta serang dugaan pengadaan proyek fiktif pemkab serang proyek dijanjikan terlapor anggaran proyek pengadaan belanja tenaga ahli kafilah mtq kabupaten serang senilai rp juta pemeliharaan rumah dinas rumdin kepala daerah rp jutauntuk menyakinkan korbannya terlapor dokumen surat perintah kerja spk perusahaan melaksanakan pekerjaan korban terlapor mengimingimingi mp membagi keuntungan proyek tersebutkorban percaya tawaran langsung menyerahkan uang terlapor pemberian uang mei juni silamselang proyek kejelasan korban curiga mencoba mengecek proyek pekerjaan pemkab serang mp langsung melaporkan dugaan penipuan polresta serangpenyidik unit ppa penyelidikan perkara agustus status tahap penyidikan november febby memeriksa terlapor orang saksi berkaitan tersebutterlaporred orang saksi mintai keterangan saksi kejadian ucapnyaninred,0.049901975837261324,0.6357564083756221,0.3143416157871165,Kriminal
serang salah atlet bmx kota serang achmad farhan nimatullah mengharumkan nama indonesia kejuaraan basikal bmx twenty inch cup homebois pitstop petaling jaya selangor malaysia sabtu januari achmad farhan kejuaraan diselenggarakan kayuh bmx bekerjasama vans malaysia farhan menyisihkan negara indonesiaalhamdulillah farhan podium malaysia melawan negara china malaysia thailand philipina indonesia singapore farhan dihubungi awak media via whatsapp senin bendera merah putih berkibar kejuaran merta dukungan penuh pemerintah daerah farhan menghemat pengeluaran mengikuti kejuaran asia iniketika biaya keberangkatan malaysia farhan mengaku pakai uang tambahan donatur menaruh simpatialhamdulillah jajan juta ngasih selebihnya pake uang ongkos farhan terpaksa berangkat ujarnyasaat berita ditulis farhan peraih medali emas porprov malaysia persiapan kepulangan tanah airprestasi farhan st honda bmx competitionstadion maulana yusuf st begginer local heroes serang rtcparkserang rd open local heroes serang at rtcparkserang st bmx national league citraland puri serang banten rd open local heroes serang stadion maulana yusuf serang st juinor xurban fest competition bsd tangerang th open ioxc international competition b s d tangerang nd open local heroes samarinda mall samarinda kalimantan st kejuaraan nasional indonesia cimahi bandung rd ioxc karanganyar solo jawa st best trick open rise grind cbspark sukabumi nd piala walikota stadion maulana yusuf serang st eco plaza x ride silent competition open tanggerang nd best trick jam open anniversary hopecycle pasar rebo jakarta st best trick rail open carita surf festival banten st best trick drop open sotg sahur on the grind jakarta st best trick bmx day attackcitybmx kota serang th fornas sumatra palembang st porprov banten tangerang rd kejurnas icf jawa barat ciamis dhered,0.038412439765692204,0.0688054497941557,0.892782110440152,Olahraga
kab serang warga kecamatan tirtayasa kabupaten serang banten ditangkap polisi pria berinisial mu alias heri dilaporkan lantaran kekerasan seksual tetangganya berusia tahunkapolres serang akbp wiwin setiawan kasat reskrim polres serang akp andi kurniady eka setyabudi kecurigaan orangtua anaknya kunjung pulang heri diringkus rabu sekira wiborangtua khawatir anak gadisnya pulang mencari keberadaan korban orangtua informasi tetangga anaknya kontrakan rumahnya senin keluarga pencarian korban informasi anaknya rumah kontrakan ditempati herimendapat cerita anaknya keluarga menerima melaporkan asusila mapolres serang andiberbekal laporan keterangan saksi bukti visum personil unit ppa pengejaran menangkap buruh harian diringkus heri layanglayang rumahnyatersangka mu diamankan rumahnya langsung digelandang mapolres serang pemeriksaan katanyadari hasil pemeriksaan heri mengaku menyetubuhi korban rumahnya perbuatan dilakukannya lantaran kuat menahan nafsuatas perbuatannya heri dijerat pasal ayat jo pasal ayat uu no perubahan uu no perlindungan anakancaman hukuman singkat penjara tutupnyaninred,0.044120377151925384,0.07154141388877745,0.8843382089592972,Kriminal
